timestamp,frequency_Hz,frequency_MHz,rms,active
2025-08-30T13:08:31.258428,162550000,162.55,0.0,0
2025-08-30T13:08:33.297986,162550000,162.55,0.0,0
2025-08-30T13:08:35.339177,162550000,162.55,0.0,0
2025-08-30T13:08:37.377771,162550000,162.55,0.0,0
2025-08-30T13:08:39.416751,162550000,162.55,0.0,0
2025-08-30T13:08:41.458045,162550000,162.55,0.0,0
2025-08-30T13:08:43.495754,162550000,162.55,0.0,0
2025-08-30T13:08:45.540155,162550000,162.55,0.0,0
2025-08-30T13:08:47.576445,162550000,162.55,0.0,0
2025-08-30T13:08:49.618362,162550000,162.55,0.0,0
2025-08-30T13:08:51.658227,162550000,162.55,0.0,0
2025-08-30T13:08:53.691554,162550000,162.55,0.0,0
2025-08-30T13:08:55.727743,162550000,162.55,0.0,0
2025-08-30T13:08:57.763165,162550000,162.55,0.0,0
